code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.300070,2019-04-26,2019-03-31,0.004420,0.047455,0.291532,85881464.330000,0.372413,,3150510734.00,2160026495.00
sz.300070,2019-08-24,2019-06-30,0.001372,0.006351,0.282345,22585002.430000,0.287315,3556337880.120000,3150510734.00,2181205923.00
sz.300070,2019-10-24,2019-09-30,0.019123,0.051863,0.269402,368756110.110000,0.326603,,3164596594.00,2181205923.00
sz.300070,2020-04-28,2019-12-31,0.070906,0.117415,0.308651,1438954845.510000,0.436293,12255320528.380000,3164596594.00,2181205923.00
sz.300070,2020-04-29,2020-03-31,0.003654,0.048780,0.367320,71450030.230000,0.433226,,3164596594.00,2181205923.00
sz.300070,2020-08-18,2020-06-30,0.005264,0.026347,0.336531,85730746.170000,0.461639,3253928552.510000,3164596594.00,2421725916.00
sz.300070,2020-10-27,2020-09-30,0.008433,0.031343,0.316310,150985178.510000,0.375439,,3164596594.00,2431725916.00
sz.300070,2021-03-31,2020-12-31,0.055950,0.124761,0.298338,1199902374.130000,0.361253,9617575765.710000,3164596594.00,2431725916.00
sz.300070,2021-04-24,2021-03-31,0.000817,0.004933,0.244738,8512992.000000,0.348279,,3164596594.00,2461901085.00
sz.300070,2021-08-26,2021-06-30,0.005390,0.027010,0.269937,130803657.710000,0.376124,4842788311.840000,3164596594.00,2461890085.00
sz.300070,2021-10-22,2021-09-30,0.007607,0.030303,0.279245,190211576.540000,0.379326,,3164596594.00,2461890085.00
sz.300070,2022-04-08,2021-12-31,0.025389,0.069473,0.291793,663382203.490000,0.160642,9548781385.330000,3634209363.00,2540980601.00
sz.300070,2022-04-28,2022-03-31,0.001486,0.012186,0.248565,21972010.730000,0.166784,,3624209363.00,2540980601.00
sz.300070,2022-08-26,2022-06-30,-0.011439,-0.118862,0.271813,-311949210.040000,0.050035,2624458467.490000,3624209363.00,2726851318.00
sz.300070,2022-10-25,2022-09-30,0.000848,0.003949,0.278712,21021780.760000,0.123108,,3624209363.00,2726851318.00
sz.300070,2023-04-07,2022-12-31,0.027231,0.090685,0.298400,788028181.910000,0.195489,8689764081.320000,3624209363.00,2726851318.00
sz.300070,2023-04-27,2023-03-31,0.001791,0.024573,0.210885,42162014.910000,0.198402,,3624209363.00,2726851318.00
sh.600023,2014-03-31,2013-12-31,0.180097,0.142809,0.189211,7699703276.960000,0.632293,43312093208.590000,9105432605.00,608169661.00
sh.600023,2014-04-29,2014-03-31,0.032864,0.145483,0.183130,1344695938.920000,0.654727,,9105432605.00,608169661.00
sh.600023,2014-08-26,2014-06-30,0.082047,0.179172,0.205483,3461600843.470000,0.492293,17974846333.590000,11837062387.00,790630120.00
sh.600023,2014-10-30,2014-09-30,0.113775,0.163943,0.199051,4977362837.970000,0.434926,,11837062387.00,790630120.00
sh.600023,2015-04-09,2014-12-31,0.149832,0.160214,0.198502,7078081154.920000,0.503872,39175588635.360000,11837062387.00,790630120.00
sh.600023,2015-04-28,2015-03-31,0.028753,0.155683,0.219615,1500849043.230000,0.509217,,11837062387.00,790630120.00
sh.600023,2015-08-20,2015-06-30,0.080975,0.234634,0.260784,4587132171.670000,0.504861,18491721460.000000,13600689988.00,2554257721.00
sh.600023,2015-10-29,2015-09-30,0.115506,0.233193,0.264224,6689807250.950000,0.540017,,13600689988.00,2554257721.00
sh.600023,2016-04-09,2015-12-31,0.140809,0.211801,0.260781,8405927364.490000,0.512950,37452069466.960000,13600689988.00,2987599721.00
sh.600023,2016-04-28,2016-03-31,0.026237,0.207515,0.256336,1684361619.410000,0.527968,,13600689988.00,2987599721.00
sh.600023,2016-08-16,2016-06-30,0.074812,0.271384,0.298265,4842279954.380000,0.531720,17441705641.450000,13600689988.00,2987599721.00
sh.600023,2016-10-28,2016-09-30,0.102913,0.234500,0.260953,6727504634.990000,0.528739,,13600689988.00,2987599721.00
sh.600023,2017-04-08,2016-12-31,0.110225,0.183711,0.223441,7197168585.060000,0.461526,37892658797.890000,13600689988.00,13600689988.00
sh.600023,2017-04-26,2017-03-31,0.015888,0.094265,0.117730,1034276214.430000,0.421969,,13600689988.00,13600689988.00
sh.600023,2017-08-19,2017-06-30,0.040984,0.112871,0.117283,2554172709.550000,0.330577,,13600689988.00,13600689988.00
sh.600023,2017-10-28,2017-09-30,0.064047,0.110021,0.124806,4134990666.640000,0.309397,,13600689988.00,13600689988.00
sh.600023,2018-04-11,2017-12-31,0.072815,0.092685,0.117354,4744635806.330000,0.318694,43158163129.280000,13600689988.00,13600689988.00
sh.600023,2018-04-26,2018-03-31,0.009397,0.049339,0.063964,637101855.370000,0.288625,,13600689988.00,13600689988.00
sh.600023,2018-08-23,2018-06-30,0.039006,0.092264,0.097053,2562291016.810000,0.321142,23050097661.750000,13600689988.00,13600689988.00
sh.600023,2018-10-27,2018-09-30,0.061290,0.095579,0.104048,4113566745.780000,0.319684,,13600689988.00,13600689988.00
sh.600023,2019-04-16,2018-12-31,0.066174,0.076424,0.094867,4328176300.410000,0.296728,46645552544.320000,13600689988.00,13600689988.00
sh.600023,2019-04-27,2019-03-31,0.017133,0.089272,0.103360,1177622440.380000,0.333036,,13600689988.00,13600689988.00
sh.600023,2019-08-27,2019-06-30,0.040671,0.106164,0.119331,2749251857.590000,0.308398,21847364281.240000,13600689988.00,13600689988.00
sh.600023,2019-10-30,2019-09-30,0.058373,0.103185,0.124289,4091839416.760000,0.287375,,13600689988.00,13600689988.00
sh.600023,2020-04-28,2019-12-31,0.068494,0.090254,0.125059,4907175921.180000,0.315666,45245218225.870000,13600689988.00,13600689988.00
sh.600023,2020-04-28,2020-03-31,0.008725,0.057694,0.099393,501677609.550000,0.278334,,13600689988.00,13600689988.00
sh.600023,2020-08-26,2020-06-30,0.047317,0.145757,0.145321,3253019279.550000,0.353627,18511781925.770000,13600689988.00,13600689988.00
sh.600023,2020-10-30,2020-09-30,0.080013,0.155314,0.159754,5730601883.040000,0.431895,,13600689988.00,13600689988.00
sh.600023,2021-04-28,2020-12-31,0.092206,0.129119,0.145828,6673430964.020000,0.447499,43343526257.160000,13600689988.00,13600689988.00
sh.600023,2021-04-28,2021-03-31,0.015301,0.074384,0.086900,1075568497.840000,0.483819,,13600689988.00,13600689988.00
sh.600023,2021-08-28,2021-06-30,0.036546,0.081987,0.079959,2442379768.970000,0.407246,25655602985.540000,13600689988.00,13600689988.00
sh.600023,2021-10-29,2021-09-30,0.033508,0.034567,0.032245,1742558332.890000,0.230826,,13600689988.00,13600689988.00
sh.600023,2022-04-29,2021-12-31,-0.012979,-0.028147,-0.021126,-2000509745.740000,-0.062881,58824282876.840000,13600689988.00,13600689988.00
sh.600023,2022-04-29,2022-03-31,0.009773,0.028405,0.005690,520277830.090000,-0.094200,,13600689988.00,13600689988.00
sh.600023,2022-08-27,2022-06-30,0.006232,-0.003674,-0.020568,-131994452.740000,-0.216218,31832530408.790000,13600689988.00,13600689988.00
sh.600023,2022-10-29,2022-09-30,0.007183,-0.006874,-0.012078,-418522298.780000,-0.198293,,13408732749.00,13408732749.00
sh.600023,2023-04-28,2022-12-31,-0.029109,-0.044878,-0.039517,-3599001643.320000,-0.135915,71605610659.040000,13408732749.00,13408732749.00
sh.600023,2023-04-28,2023-03-31,0.016290,0.060131,0.043137,1061266302.680000,-0.107306,,13408732749.00,13408732749.00
sh.600100,2013-04-27,2013-03-31,0.009137,0.027927,0.159526,120618587.170000,0.324685,,1987701108.00,1987701108.00
sh.600100,2013-08-27,2013-06-30,0.046392,0.058201,0.171235,550063086.600000,0.442181,9362291703.930000,1987701108.00,1987701108.00
sh.600100,2013-10-31,2013-09-30,0.095873,0.076227,0.163473,1179195899.020000,0.592294,,2197882238.00,1987701108.00
sh.600100,2014-04-18,2013-12-31,0.068381,0.047595,0.188336,1078037563.410000,0.308002,22423277462.970000,2197882238.00,1987701108.00
sh.600100,2014-04-30,2014-03-31,-0.001431,0.006516,0.196815,27243181.870000,0.263712,,2197882238.00,1987701108.00
sh.600100,2014-08-15,2014-06-30,0.003952,0.020848,0.207683,205695401.250000,0.132538,9763385155.270000,2197882238.00,1987701108.00
sh.600100,2014-10-31,2014-09-30,0.011505,0.023875,0.192187,390258786.260000,-0.077012,,2197882238.00,2070201441.00
sh.600100,2015-04-28,2014-12-31,0.067923,0.046681,0.198665,1213410692.130000,0.343805,25756912800.000000,2197882238.00,2070201441.00
sh.600100,2015-04-30,2015-03-31,0.010892,0.040254,0.198346,191475160.560000,0.312373,,2963898951.00,2070201441.00
sh.600100,2015-08-29,2015-06-30,0.060751,0.094618,0.204672,999251274.620000,0.538273,10484714500.000000,2963898951.00,2070201441.00
sh.600100,2015-10-31,2015-09-30,0.039522,0.063654,0.177240,1141823687.000000,0.404621,,2963898951.00,2070201441.00
sh.600100,2016-04-20,2015-12-31,0.086427,0.076029,0.193922,2162807258.880000,0.425653,28232009400.000000,2963898951.00,2070201441.00
sh.600100,2016-04-30,2016-03-31,0.257218,1.177922,0.175931,5246011016.110000,2.128627,,2963898951.00,2070201441.00
sh.600100,2016-08-30,2016-06-30,0.245095,0.474691,0.161654,5058066237.460000,1.800603,10576533354.480000,2963898951.00,2070201441.00
sh.600100,2016-10-29,2016-09-30,0.252766,0.310308,0.177194,5319264648.530000,1.954308,,2963898951.00,2197882238.00
sh.600100,2017-04-18,2016-12-31,0.218163,0.172986,0.178683,4700784866.280000,1.451578,26947229100.000000,2963898951.00,2197882238.00
sh.600100,2017-04-29,2017-03-31,-0.012489,-0.072865,0.152535,-294742376.520000,-0.394457,,2963898951.00,2197882238.00
sh.600100,2017-08-29,2017-06-30,-0.005682,-0.000861,0.198242,-8622450.130000,-0.261553,9993715722.640000,2963898951.00,2197882238.00
sh.600100,2017-10-31,2017-09-30,-0.008636,-0.001442,0.194262,-23726033.220000,-0.330475,,2963898951.00,2197882238.00
sh.600100,2018-04-21,2017-12-31,0.004814,0.020377,0.213158,529592776.320000,0.034967,25911613786.540000,2963898951.00,2197882238.00
sh.600100,2018-04-27,2018-03-31,-0.010554,-0.057489,0.191232,-258970434.930000,0.050195,,2963898951.00,2963898951.00
sh.600100,2018-08-30,2018-06-30,-0.016071,-0.021070,0.226421,-221465330.630000,-0.037346,10488872187.880000,2963898951.00,2963898951.00
sh.600100,2018-10-30,2018-09-30,-0.027737,-0.023778,0.229449,-393756199.220000,-0.095993,,2963898951.00,2963898951.00
sh.600100,2019-04-26,2018-12-31,-0.208243,-0.140778,0.205621,-3495942911.200000,-1.309011,24542192164.740000,2963898951.00,2963898951.00
sh.600100,2019-04-30,2019-03-31,0.032901,0.143563,0.238277,489703043.840000,-1.051370,,2963898951.00,2963898951.00
sh.600100,2019-08-30,2019-06-30,0.020503,0.043395,0.230646,373847821.010000,-1.084261,8564998064.350000,2963898951.00,2963898951.00
sh.600100,2019-10-31,2019-09-30,0.043179,0.051768,0.211681,743447722.620000,-0.878561,,2963898951.00,2963898951.00
sh.600100,2020-04-29,2019-12-31,0.018431,0.023352,0.215124,538032478.950000,0.100441,22962264845.080000,2963898951.00,2963898951.00
sh.600100,2020-04-30,2020-03-31,-0.031916,-0.198431,0.202619,-570190923.380000,-0.253807,,2963898951.00,2963898951.00
sh.600100,2020-08-29,2020-06-30,-0.006517,-0.020217,0.223145,-160888432.170000,-0.046568,7924122805.200000,2963898951.00,2963898951.00
sh.600100,2020-10-30,2020-09-30,-0.011023,-0.013152,0.214831,-186598077.940000,-0.196393,,2963898951.00,2963898951.00
sh.600100,2021-04-28,2020-12-31,0.006328,0.012067,0.219219,312622584.420000,0.034585,25814841300.000000,2963898951.00,2963898951.00
sh.600100,2021-04-30,2021-03-31,0.000522,-0.013253,0.189010,-60712944.410000,0.209588,,2963898951.00,2963898951.00
sh.600100,2021-08-28,2021-06-30,-0.033456,-0.051239,0.181916,-577061028.280000,-0.108002,11221147318.110000,2963898951.00,2963898951.00
sh.600100,2021-10-30,2021-09-30,-0.043040,-0.045997,0.178548,-812232974.230000,-0.133570,,3350297713.00,2963898951.00
sh.600100,2022-04-28,2021-12-31,-0.117462,-0.065729,0.195555,-1870415221.380000,-0.560775,28364984400.000000,3350297713.00,2963898951.00
sh.600100,2022-04-29,2022-03-31,-0.035422,-0.157521,0.159502,-621524775.640000,-0.727691,,3350297713.00,2963898951.00
sh.600100,2022-08-31,2022-06-30,-0.025429,-0.058090,0.189357,-502024260.730000,-0.522992,8611798200.000000,3350297713.00,2963898951.00
sh.600100,2022-10-29,2022-09-30,-0.053189,-0.067064,0.188209,-921639514.110000,-0.589745,,3350297713.00,2963898951.00
sh.600100,2023-04-29,2022-12-31,-0.050087,-0.027877,0.206107,-662388866.270000,-0.230287,23679186700.000000,3350297713.00,2963898951.00
sh.600100,2023-04-29,2023-03-31,0.018380,0.044848,0.136384,195501681.690000,0.016624,,3350297713.00,2963898951.00
sh.600153,2013-04-27,2013-03-31,0.039981,0.022799,0.074154,484219269.900000,0.976554,,2237750741.00,2237750741.00
sh.600153,2013-08-28,2013-06-30,0.099792,0.026056,0.074685,1277334609.420000,1.035631,48969633339.320000,2237750741.00,2237750741.00
sh.600153,2013-10-31,2013-09-30,0.147466,0.026002,0.073455,1909313245.080000,1.171293,,2237750741.00,2237750741.00
sh.600153,2014-04-30,2013-12-31,0.238597,0.033231,0.088431,3391830432.560000,1.203429,101726567960.850000,2237750741.00,2237750741.00
sh.600153,2014-04-30,2014-03-31,0.033769,0.022780,0.076567,515828792.310000,1.210061,,2237750741.00,2237750741.00
sh.600153,2014-08-27,2014-06-30,0.069873,0.024218,0.079387,1287890767.060000,0.929861,53034691643.950000,2835200530.00,2835200530.00
sh.600153,2014-10-31,2014-09-30,0.106924,0.023426,0.072044,1968089904.870000,0.947436,,2835200530.00,2835200530.00
sh.600153,2015-04-15,2014-12-31,0.169261,0.027906,0.083905,3374496925.650000,0.884309,120752088890.580000,2835200530.00,2835200530.00
sh.600153,2015-04-30,2015-03-31,0.020799,0.017914,0.065036,425839392.090000,0.862355,,2835200530.00,2835200530.00
sh.600153,2015-08-29,2015-06-30,0.041646,0.017068,0.064740,891428068.010000,0.787581,52137629375.330000,2835200530.00,2835200530.00
sh.600153,2015-10-31,2015-09-30,0.091446,0.025105,0.084456,2167878051.120000,0.896880,,2835200530.00,2835200530.00
sh.600153,2016-04-08,2015-12-31,0.146060,0.027823,0.096416,3563746137.810000,0.931627,127923075222.220000,2835200530.00,2835200530.00
sh.600153,2016-04-30,2016-03-31,0.016607,0.016653,0.073709,382672578.180000,0.916342,,2835200530.00,2835200530.00
sh.600153,2016-08-31,2016-06-30,0.044557,0.020006,0.068855,1103899431.600000,0.978254,54891942492.660000,2835200530.00,2835200530.00
sh.600153,2016-10-29,2016-09-30,0.067229,0.017896,0.063874,1561350915.290000,0.827605,,2835200530.00,2835200530.00
sh.600153,2017-04-11,2016-12-31,0.140568,0.027127,0.080188,3949492261.700000,1.006864,145381519758.300000,2835200530.00,2835200530.00
sh.600153,2017-04-29,2017-03-31,0.019446,0.012692,0.049487,494845680.570000,1.043614,,2835200530.00,2835200530.00
sh.600153,2017-08-30,2017-06-30,0.042589,0.012251,0.046659,1122616141.340000,1.032641,91099471680.920000,2835200530.00,2835200530.00
sh.600153,2017-10-31,2017-09-30,0.075086,0.013633,0.049350,1965714720.070000,1.118331,,2835200530.00,2835200530.00
sh.600153,2018-04-17,2017-12-31,0.147566,0.022075,0.064280,4825664726.700000,1.174822,217905421186.290000,2835200530.00,2835200530.00
sh.600153,2018-04-28,2018-03-31,0.024317,0.013582,0.049782,660550149.390000,1.230879,,2835200530.00,2835200530.00
sh.600153,2018-08-28,2018-06-30,0.049038,0.013114,0.048893,1515665556.670000,1.263624,114317691858.820000,2835200530.00,2835200530.00
sh.600153,2018-10-31,2018-09-30,0.071095,0.012452,0.047442,2282085485.120000,1.205543,,2835200530.00,2835200530.00
sh.600153,2019-04-23,2018-12-31,0.182578,0.027218,0.081053,7631527832.540000,1.647864,279548027047.520000,2835200530.00,2835200530.00
sh.600153,2019-04-30,2019-03-31,0.015831,0.010310,0.044011,555304509.130000,1.597935,,2835200530.00,2835200530.00
sh.600153,2019-08-29,2019-06-30,0.049998,0.014274,0.052225,1824744020.130000,1.714958,126291169183.190000,2835200530.00,2835200530.00
sh.600153,2019-10-31,2019-09-30,0.065725,0.011300,0.046308,2377135033.430000,1.685678,,2835200530.00,2835200530.00
sh.600153,2020-04-21,2019-12-31,0.160005,0.023613,0.065413,7963115364.640000,1.649187,336590685290.450000,2835200530.00,2835200530.00
sh.600153,2020-04-30,2020-03-31,0.046292,0.035961,0.065246,2425943049.910000,2.011833,,2835200530.00,2835200530.00
sh.600153,2020-08-29,2020-06-30,0.072369,0.020139,0.045327,3172709323.600000,1.965816,157544285176.980000,2835200530.00,2835200530.00
sh.600153,2020-10-31,2020-09-30,0.088919,0.014006,0.038103,3702169486.370000,1.997941,,2835200530.00,2835200530.00
sh.600153,2021-04-20,2020-12-31,0.130025,0.018899,0.054364,8182468685.790000,1.572826,432949000000.000000,2863552530.00,2835200530.00
sh.600153,2021-04-30,2021-03-31,0.019639,0.008079,0.030582,865165192.770000,1.331476,,2863552530.00,2835200530.00
sh.600153,2021-08-28,2021-06-30,0.063458,0.011540,0.032973,3355861064.970000,1.671838,290811991200.000000,2863552530.00,2835200530.00
sh.600153,2021-10-30,2021-09-30,0.080147,0.008502,0.026096,4005445096.030000,1.752729,,2863422530.00,2835200530.00
sh.600153,2022-04-19,2021-12-31,0.136682,0.015488,0.035686,10963102930.090000,2.129651,707844495988.530000,2863422530.00,2835200530.00
sh.600153,2022-04-30,2022-03-31,0.019648,0.008900,0.029870,1340332874.120000,2.210585,,2863422530.00,2835200530.00
sh.600153,2022-08-27,2022-06-30,0.050590,0.011171,0.028929,4086252468.430000,2.079328,365781615114.720000,3006476030.00,2835200530.00
sh.600153,2022-10-28,2022-09-30,0.065541,0.009336,0.025384,5271043554.520000,2.092098,,3006476030.00,2835200530.00
sh.600153,2023-03-31,2022-12-31,0.114917,0.013529,0.038022,11266761991.020000,2.090250,832812000000.000000,3005171030.00,2844366082.00
sh.600153,2023-04-29,2023-03-31,0.013718,0.005250,0.024123,879208913.120000,2.012667,,3005171030.00,2844366082.00
sh.600535,2013-04-25,2013-03-31,0.053499,0.080468,0.300228,218922055.560000,1.630565,,516421327.00,516421327.00
sh.600535,2013-08-07,2013-06-30,0.163181,0.116143,0.355358,627461293.140000,0.895070,5321300521.020000,1032842654.00,1032842654.00
sh.600535,2013-10-26,2013-09-30,0.235569,0.116033,0.358922,938306542.450000,0.948484,,1032842654.00,1032842654.00
sh.600535,2014-03-29,2013-12-31,0.280543,0.105094,0.365405,1166317210.390000,1.065275,10994872779.210000,1032842654.00,1032842654.00
sh.600535,2014-04-22,2014-03-31,0.070984,0.114135,0.358855,343793970.990000,1.101386,,1032842654.00,1032842654.00
sh.600535,2014-08-09,2014-06-30,0.185034,0.134027,0.375369,818721065.420000,1.204978,6086048408.540000,1032842654.00,1032842654.00
sh.600535,2014-10-25,2014-09-30,0.270095,0.133211,0.371272,1226480772.890000,1.295182,,1032842654.00,1032842654.00
sh.600535,2015-03-31,2014-12-31,0.315632,0.115412,0.374796,1450376522.620000,1.324762,12522604567.520000,1032842654.00,1032842654.00
sh.600535,2015-04-29,2015-03-31,0.059579,0.116277,0.400138,357530316.860000,1.322862,,1080475878.00,1032842654.00
sh.600535,2015-08-18,2015-06-30,0.142361,0.138144,0.393505,860637982.830000,1.345568,6186908922.320000,1080475878.00,1032842654.00
sh.600535,2015-10-28,2015-09-30,0.202257,0.134728,0.392504,1263419084.350000,1.338976,,1080475878.00,1032842654.00
sh.600535,2016-03-29,2015-12-31,0.240271,0.115240,0.387248,1523669909.510000,1.368424,13142672136.790000,1080475878.00,1032842654.00
sh.600535,2016-04-23,2016-03-31,0.036415,0.090612,0.309368,284951397.140000,1.305049,,1080475878.00,1032842654.00
sh.600535,2016-08-13,2016-06-30,0.090483,0.110436,0.345499,706671182.580000,1.233952,6348185614.840000,1080475878.00,1032842654.00
sh.600535,2016-10-25,2016-09-30,0.129814,0.107718,0.340423,1035209364.860000,1.168937,,1080475878.00,1032842654.00
sh.600535,2017-03-31,2016-12-31,0.152453,0.087428,0.365127,1219233299.320000,1.088803,13862026495.070000,1080475878.00,1032842654.00
sh.600535,2017-04-15,2017-03-31,0.039167,0.096373,0.327459,322624371.350000,1.126848,,1080475878.00,1032842654.00
