code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI
sh.600508,2017-03-23,2016-12-31,0.065165,0.023342,14.901872,30.000000,38.596246
sh.600508,2017-04-28,2017-03-31,0.091463,0.001453,38.777324,22.000000,43.820020
sh.600508,2017-08-24,2017-06-30,0.056490,-0.038985,0.043496,0.300000,0.320948
sh.600508,2017-10-28,2017-09-30,0.081495,0.023027,0.767844,1.097561,1.085352
sh.600508,2018-03-21,2017-12-31,0.052666,0.020575,-0.237209,0.161290,0.148854
sh.600508,2018-04-28,2018-03-31,0.068342,0.061924,1.080371,1.043478,1.050511
sh.600508,2018-08-22,2018-06-30,0.072206,0.073739,1.026976,0.596154,0.589632
sh.600508,2018-10-24,2018-09-30,0.061403,0.057136,0.458055,0.220930,0.216496
sh.600508,2019-03-16,2018-12-31,0.062674,0.041679,0.844816,0.277778,0.274450
sh.600508,2019-04-24,2019-03-31,0.041064,0.053432,-0.316229,-0.276596,-0.286687
sh.600508,2019-08-24,2019-06-30,0.034237,0.121537,-0.221487,-0.192771,-0.201364
sh.600508,2019-10-29,2019-09-30,0.036813,0.136732,-0.144959,-0.123810,-0.116770
sh.600508,2020-03-21,2019-12-31,0.036928,0.119900,-0.160023,-0.141304,-0.131265
sh.600508,2020-04-29,2020-03-31,0.042166,0.087000,-0.040764,-0.058824,-0.060894
sh.600508,2020-08-29,2020-06-30,0.050096,0.041693,-0.014866,-0.029851,-0.019118
sh.600508,2020-10-29,2020-09-30,0.042362,0.006354,-0.101152,-0.097826,-0.098305
sh.600508,2021-03-25,2020-12-31,0.044153,0.005077,0.228963,0.164557,0.163543
sh.600508,2021-04-23,2021-03-31,0.037618,-0.009780,-0.075767,-0.156250,-0.158574
sh.600508,2021-08-26,2021-06-30,0.032648,0.035214,-0.057301,-0.061538,-0.074293
sh.600508,2021-10-28,2021-09-30,0.034717,0.047387,0.079140,0.036145,0.035261
sh.600508,2022-03-25,2021-12-31,0.018178,0.057584,-0.318401,-0.434783,-0.441490
sh.600508,2022-04-28,2022-03-31,0.073659,0.108195,2.855564,3.000000,3.065480
sh.600508,2022-08-26,2022-06-30,0.141250,0.093570,2.656085,2.508197,2.530302
sh.600508,2022-10-27,2022-09-30,0.167461,0.103448,2.528430,2.418605,2.399680
sh.600508,2023-03-24,2022-12-31,0.159352,0.092384,3.201519,3.634615,3.654676
sh.600508,2023-04-28,2023-03-31,0.153866,0.069264,0.118271,0.074074,0.070535
sh.600432,2013-04-27,2013-03-31,-0.068263,0.378238,0.831565,0.909091,0.893873
sh.600432,2013-08-30,2013-06-30,0.017370,0.327695,0.721925,0.794872,0.789516
sh.600432,2013-10-31,2013-09-30,0.019245,0.218400,0.782505,0.894737,0.885251
sh.600432,2014-04-02,2013-12-31,-0.081868,0.165843,1.162611,5.000000,5.775895
sh.600432,2014-04-30,2014-03-31,-0.120546,0.051265,0.575262,1.100000,1.077351
sh.600432,2014-08-30,2014-06-30,-0.073791,0.167709,0.788709,1.062500,1.057317
sh.600432,2014-10-24,2014-09-30,1.654780,0.288010,0.289806,0.500000,0.593891
sh.600432,2015-04-03,2014-12-31,1.765351,0.330320,-107.398661,-6.300000,-7.686921
sh.600432,2015-04-30,2015-03-31,1.857266,0.273830,-10.615672,-46.000000,-103.736976
sh.600432,2015-08-29,2015-06-30,1.732053,0.083290,-16.505392,-45.000000,-92.061100
sh.600432,2015-10-31,2015-09-30,-0.121241,-0.053636,-10.324341,-19.000000,-44.205032
sh.600432,2016-04-29,2015-12-31,-0.362611,-0.322030,-3.940770,-2.377358,-4.329460
sh.600432,2016-04-29,2016-03-31,-0.370591,-0.333067,-0.159357,-0.333333,-0.313516
sh.600432,2016-08-31,2016-06-30,-0.396396,-0.387409,-0.352524,-0.454545,-0.484301
sh.600432,2016-10-29,2016-09-30,-0.363215,-0.350915,0.215602,0.050000,0.065081
sh.600432,2017-04-29,2016-12-31,-0.602343,-0.229344,0.300127,0.240223,0.238207
sh.600432,2017-04-29,2017-03-31,-0.609000,-0.241863,0.194341,0.166667,0.169907
sh.600432,2017-08-31,2017-06-30,-0.665726,-0.154648,-0.168251,-0.187500,-0.179190
sh.600432,2017-10-31,2017-09-30,-0.697830,-0.154112,-0.701903,-0.552632,-0.562381
sh.600432,2018-04-28,2017-12-31,-1.095416,-0.072186,-0.139958,-0.080882,-0.081145
sh.600432,2018-04-28,2018-03-31,-1.451215,-0.082213,-0.277652,-0.300000,-0.233605
sh.600432,2019-08-30,2018-06-30,,,32.359100,31.578947,32.127800
sh.600432,2018-10-30,2018-09-30,-155.143782,-5.055800,28.059575,30.508475,30.238023
sh.600432,2019-04-29,2018-12-31,-1273.542915,-3.805800,-0.041965,4.081633,4.437267
sh.600432,2019-04-29,2019-03-31,-194.886079,-0.787000,162.715159,161.538462,167.620481
sh.600432,2019-08-30,2019-06-30,,,124.305154,126.923077,128.039143
sh.600432,2019-10-31,2019-09-30,-158.080969,9.470948,131.364804,136.585366,137.187286
sh.600432,2021-04-26,2021-03-31,0.253069,0.059355,1.652425,1.000000,0.898563
sh.600432,2021-08-25,2021-06-30,0.291452,0.118900,4.104152,2.571429,2.505542
sh.600432,2021-10-21,2021-09-30,0.316071,0.203243,2.222542,1.625000,1.624150
sh.600432,2022-06-24,2021-12-31,0.211759,0.139181,0.763187,1.041667,1.022953
sh.600432,2022-06-24,2022-03-31,0.212935,0.167312,0.270671,0.300000,0.300456
sh.600432,2022-08-26,2022-06-30,0.205705,0.159575,0.066544,0.200000,0.174437
sh.600432,2022-10-25,2022-09-30,0.148547,0.020590,-0.213530,-0.142857,-0.142324
sh.600432,2023-04-20,2022-12-31,0.145409,0.033248,-0.079504,-0.081633,-0.081718
sh.600432,2023-04-20,2023-03-31,0.133711,0.036174,-0.187060,-0.076923,-0.060841
sh.600169,2013-04-25,2013-03-31,-0.064286,0.098938,-1.974213,-1.974684,-1.974213
sh.600169,2013-08-30,2013-06-30,-0.051131,0.067056,0.474721,0.480211,0.481021
sh.600169,2013-10-31,2013-09-30,-0.027571,0.081580,0.775072,0.776507,0.776540
sh.600169,2014-04-12,2013-12-31,-0.004842,0.148835,1.080030,1.076586,1.076769
sh.600169,2014-04-30,2014-03-31,0.009052,0.102778,1.336274,1.337662,1.336274
sh.600169,2014-08-28,2014-06-30,0.015677,0.168702,1.246757,1.238579,1.238446
sh.600169,2014-10-29,2014-09-30,0.015417,0.162038,1.380792,1.372093,1.373616
sh.600169,2015-04-11,2014-12-31,0.001415,0.161064,0.252425,0.266667,0.259962
sh.600169,2015-04-29,2015-03-31,0.000702,0.136603,-0.389128,-0.384615,-0.389128
sh.600169,2015-08-29,2015-06-30,0.000460,0.060929,-0.378779,-0.340426,-0.333407
sh.600169,2015-10-31,2015-09-30,0.002376,0.073212,-0.468149,-0.437500,-0.441577
sh.600169,2016-03-12,2015-12-31,0.004187,0.028954,-0.307076,-0.315789,-0.311902
sh.600169,2016-04-30,2016-03-31,-0.037244,0.011231,-58.992697,-58.312500,-58.992697
sh.600169,2016-08-30,2016-06-30,-0.106077,0.037895,-81.935255,-79.774194,-79.125288
sh.600169,2016-10-29,2016-09-30,-0.178415,-0.009228,-93.762612,-90.911111,-91.191476
sh.600169,2017-04-25,2016-12-31,-0.250025,0.023389,-84.379577,-88.054945,-87.844705
sh.600169,2017-04-29,2017-03-31,-0.217860,0.014827,1.004958,1.004362,1.004958
sh.600169,2017-08-26,2017-06-30,-0.155252,0.072575,1.023494,1.022932,1.024316
sh.600169,2017-10-31,2017-09-30,-0.081232,0.098728,1.016440,1.016807,1.017672
sh.600169,2018-04-26,2017-12-31,0.012994,0.046160,1.026784,1.025751,1.027184
sh.600169,2018-04-26,2018-03-31,0.012900,0.104663,0.180693,2.000000,1.736807
sh.600169,2018-08-29,2018-06-30,0.010321,0.081197,-0.815876,-0.607143,-0.612256
sh.600169,2018-10-27,2018-09-30,0.010172,0.088069,-0.658260,-0.632353,-0.623503
sh.600169,2019-04-27,2018-12-31,0.009146,0.038076,-0.222744,-0.274510,-0.273089
sh.600169,2019-04-27,2019-03-31,0.011958,0.054512,9.088296,3.083333,3.166127
sh.600169,2019-08-22,2019-06-30,0.012090,0.055641,5.342896,2.227273,2.241071
sh.600169,2019-10-29,2019-09-30,0.012085,0.024138,1.983889,1.880000,1.829287
sh.600169,2020-04-25,2019-12-31,-0.199187,0.065841,-21.319862,-22.459459,-22.460479
sh.600169,2020-04-25,2020-03-31,-0.232811,0.049853,-10.879711,-11.428571,-11.427586
sh.600169,2020-08-12,2020-06-30,-0.282169,-0.007384,-20.022511,-17.830986,-17.933580
sh.600169,2020-10-28,2020-09-30,-0.281715,0.038840,-19.652646,-17.555556,-17.558548
sh.600169,2021-04-27,2020-12-31,0.362965,0.053181,1.039137,1.041562,1.041412
sh.600169,2021-04-27,2021-03-31,0.422510,0.001505,1.168873,1.080235,1.104637
sh.600169,2021-08-26,2021-06-30,0.584894,0.028427,1.438429,1.303766,1.395176
sh.600169,2021-10-29,2021-09-30,0.581803,-0.096652,1.766085,1.548658,1.712868
sh.600169,2022-04-28,2021-12-31,0.054981,-0.120135,4.461555,2.727273,3.863095
sh.600169,2022-04-28,2022-03-31,0.059327,-0.066774,0.905267,1.536585,1.529929
sh.600169,2022-08-27,2022-06-30,0.024123,-0.091695,-0.427449,-0.374656,-0.376035
sh.600169,2022-10-29,2022-09-30,0.040115,0.023360,-0.577182,-0.568807,-0.568698
sh.600169,2023-04-27,2022-12-31,0.060023,0.013218,0.322993,0.317073,0.316911
sh.600169,2023-04-27,2023-03-31,0.061306,-0.005414,-0.065047,0.038462,0.040756
sh.600125,2013-04-24,2013-03-31,0.103151,0.256648,0.053930,0.048780,0.054950
sh.600125,2013-08-20,2013-06-30,0.082968,0.207943,0.000111,0.001087,0.002407
sh.600125,2013-10-25,2013-09-30,0.075062,0.174079,-0.062416,-0.061818,-0.060415
sh.600125,2014-04-09,2013-12-31,0.066813,0.134423,-0.089321,-0.087571,-0.087993
sh.600125,2014-04-30,2014-03-31,0.059713,0.059055,-0.209160,-0.186047,-0.189936
sh.600125,2014-08-28,2014-06-30,0.084133,0.322813,-0.282351,-0.271739,-0.273343
sh.600125,2014-10-24,2014-09-30,0.080988,0.273366,-0.218080,-0.213178,-0.211568
sh.600125,2015-03-19,2014-12-31,0.078659,0.243286,-0.190608,-0.188854,-0.189309
sh.600125,2015-04-24,2015-03-31,0.073439,0.287301,-0.171720,-0.171429,-0.175305
sh.600125,2015-08-21,2015-06-30,0.048563,-0.014537,-0.103011,-0.104478,-0.101828
sh.600125,2015-10-27,2015-09-30,0.044342,0.052857,-0.124483,-0.123153,-0.123682
sh.600125,2016-03-25,2015-12-31,0.037711,0.127553,-0.177494,-0.179389,-0.177161
sh.600125,2016-04-27,2016-03-31,0.032546,0.066851,-0.296309,-0.293103,-0.289372
sh.600125,2016-08-25,2016-06-30,0.033575,0.029269,-0.193089,-0.191667,-0.195432
sh.600125,2016-10-27,2016-09-30,0.031160,0.013605,-0.162506,-0.168539,-0.170860
sh.600125,2017-03-24,2016-12-31,0.030888,-0.007020,-0.136296,-0.139535,-0.140725
sh.600125,2017-04-29,2017-03-31,0.037632,0.040841,0.676341,0.658537,0.651451
sh.600125,2017-08-25,2017-06-30,0.045074,0.240295,0.452708,0.453608,0.455286
sh.600125,2017-10-27,2017-09-30,0.050011,0.247692,0.423074,0.439189,0.440609
sh.600125,2018-03-30,2017-12-31,0.050373,0.175887,0.354701,0.367568,0.369429
sh.600125,2018-04-28,2018-03-31,0.057402,0.200748,0.462029,0.441176,0.456789
sh.600125,2018-08-30,2018-06-30,0.062580,0.072071,0.521170,0.510638,0.510968
sh.600125,2018-10-26,2018-09-30,0.068450,0.067297,0.478379,0.469484,0.469164
sh.600125,2019-03-29,2018-12-31,0.076642,0.085580,0.550502,0.537549,0.535425
sh.600125,2019-04-27,2019-03-31,0.074912,0.028277,-0.030271,-0.030612,-0.036092
sh.600125,2019-08-30,2019-06-30,0.063401,0.067662,-0.039927,-0.042254,-0.042968
sh.600125,2019-10-26,2019-09-30,0.060491,0.027295,-0.047893,-0.047923,-0.048542
sh.600125,2020-03-27,2019-12-31,0.053494,0.032288,-0.107733,-0.105398,-0.104829
sh.600125,2020-04-25,2020-03-31,0.054351,-0.059944,0.128020,0.136842,0.137469
sh.600125,2020-08-28,2020-06-30,0.052642,-0.024686,-0.028346,-0.024510,-0.024703
sh.600125,2020-10-30,2020-09-30,0.050232,0.062834,-0.031869,-0.036913,-0.037127
sh.600125,2021-04-09,2020-12-31,0.043152,-0.038277,-0.114383,-0.117816,-0.118928
sh.600125,2021-04-30,2021-03-31,0.038223,0.107048,-0.157189,-0.166667,-0.168523
sh.600125,2021-08-28,2021-06-30,0.035990,0.039064,-0.187380,-0.201005,-0.197594
sh.600125,2021-10-30,2021-09-30,0.036082,-0.072749,-0.120747,-0.125436,-0.123781
sh.600125,2022-04-09,2021-12-31,0.032996,-0.041600,-0.154375,-0.159609,-0.157992
sh.600125,2022-04-30,2022-03-31,0.033897,-0.057488,0.073857,0.055556,0.062926
sh.600125,2022-08-31,2022-06-30,0.044034,-0.025248,0.219234,0.226415,0.220869
sh.600125,2022-10-29,2022-09-30,0.045777,-0.003376,0.199304,0.191235,0.189976
sh.600125,2023-04-07,2022-12-31,0.036206,0.032320,0.007235,0.003876,0.000529
sh.600125,2023-04-29,2023-03-31,0.042573,0.019206,0.371365,0.389474,0.381541
sh.600005,2013-04-27,2013-03-31,-0.002712,-0.055542,4.439967,5.000000,4.527321
sh.600005,2013-08-27,2013-06-30,0.011882,-0.046167,2.334484,2.538462,2.413244
sh.600005,2013-10-29,2013-09-30,0.011871,-0.080097,0.974364,1.000000,0.984355
sh.600005,2014-04-29,2013-12-31,0.009060,-0.041034,9.733772,1.000000,1.034405
sh.600005,2014-04-29,2014-03-31,0.007680,0.000537,-0.221343,-0.208333,-0.215367
sh.600005,2014-08-30,2014-06-30,0.005571,0.007437,-0.047607,-0.086957,-0.070991
